,YEAR,ROUND,HSEED,HTEAM,fav_prob,upset_prob,LSEED,LTEAM,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,X2P_O,X2P_D,X3P_O,X3P_D,ADJ_T,WAB
1960,2023,1,11,Providence,16.05%,0.839491522,12,College of Charleston,-2,-10,5.4,3.5,0.0241,0,2.1,0.2,-2.4,0.1,1.2,4.1,0.8,-2,0.5,1.8,3.6,-4.2,-0.8
1961,2023,1,11,Providence,13.45%,0.865482456,13,Iona,-2,-6,5.7,3.8,0.0228,-0.3,4.1,1.6,-4,3.2,-3.8,7.8,-5.7,0.1,2.6,-0.9,4.7,-1.7,2.5
1962,2023,1,11,Providence,15.03%,0.849671644,13,Kent State,-2,-7,8,5.1,0.0392,0.2,2.8,0.6,-5.7,4.3,-3.5,4.8,-13.3,-1.3,1.8,1.9,3,-1.1,-0.1
1963,2023,1,11,Providence,36.52%,0.634751879,13,Louisiana Lafayette,-1,-5,3.3,-0.5,0.0682,-1.5,-0.6,-0.6,-1.2,1.4,0.3,-0.9,-8.3,-1.3,0.4,-1.5,-2,-1.5,1.3
1964,2023,1,11,Providence,18.28%,0.817174892,13,Furman,-2,-6,1.9,-2.7,0.0869,-4.1,-0.6,1.1,-1.5,5.6,-0.4,2.1,-6.3,-8.2,-1.6,0.7,0.8,-1.5,2.9
1965,2023,1,11,Providence,42.64%,0.573603451,14,Montana State,-2,-4,10.1,3.9,0.112,0.6,0.6,-0.7,-3.2,9.5,1.2,-7.6,-10,-1.5,1.6,3.1,-0.9,0.6,3.6
1966,2023,1,11,Providence,32.94%,0.670565444,14,Kennesaw State,-2,-5,9.3,0.9,0.17,-1.4,-1.2,-1,-2.7,7.7,0.9,0.3,-10.7,-0.4,-0.9,-2,-0.9,-1.6,2.2
1967,2023,1,11,Providence,23.57%,0.764292543,14,Grand Canyon,-3,-3,3.7,-4.6,0.1733,-1.4,2.8,-1.5,1.9,4.7,-3.6,-1,-7.7,0.4,2.8,-2.5,1.9,2,4.5
1968,2023,1,11,Providence,22.24%,0.777596761,14,UC Santa Barbara,-2,-6,4.7,-3.8,0.1784,-2.7,0.2,0.1,-1.8,8.6,0.6,1.9,-3.7,-3.9,0.7,0,-0.6,2.3,2.1
1969,2023,1,11,Providence,45.11%,0.548927414,15,Vermont,-1,-2,5.3,-0.5,0.1103,-3.4,-0.7,2.7,0.1,15.9,4.2,8.4,-1.4,-4.6,-0.4,-1.1,-0.7,2.3,4.7
1970,2023,1,11,Providence,17.19%,0.828067922,15,Colgate,-2,-5,3.2,-3.9,0.1434,-7.1,-1.9,2,-0.7,10.3,2.6,9.2,5.2,-6.2,-1.9,-5.8,-1,-0.8,4.5
1971,2023,1,11,Providence,89.03%,0.109672287,15,Princeton,3,0,6.9,-0.7,0.1513,-1,2,0,2.4,6.8,3.9,4.6,-3.8,-2.6,2.4,1.1,0.8,-0.5,4.1
1972,2023,1,11,Providence,32.46%,0.675422824,15,UNC Asheville,-2,-6,13.1,-0.8,0.3163,-2.4,2,-3.1,-1,9.4,-2,-4.5,-1.3,-0.5,0.5,-3.7,3.4,-1.4,2.7
1973,2023,1,11,Providence,13.52%,0.864841961,16,Northern Kentucky,-2,-1,12.6,0,0.2822,1.7,-1.3,-0.6,-6.3,3.9,-6.1,9.4,-5.3,3.2,0.7,-0.1,-2.8,5.1,7.5
1974,2023,1,11,Providence,40.27%,0.597299766,16,Texas A&M Corpus Chris,-1,-2,9.6,-5.1,0.3413,0.3,-2.4,-1.1,-4,2.7,-1.2,2.4,-13.1,1.9,-4.5,-1.8,0.6,-2.2,6.9
1975,2023,1,11,Providence,26.20%,0.737998196,16,Howard,-2,-1,12.5,-4.3,0.3957,-0.5,-0.6,-5.9,-3.8,1.4,-4.9,4,-9.1,1,-1.2,-2.1,0.3,-2,8.2
1976,2023,1,11,Providence,50.26%,0.497386225,16,Southeast Missouri State,-3,2,15.4,-6,0.5114,1.5,-1.6,-0.4,-2.1,9.9,-1.2,-1.5,-18.1,0.9,-1.2,1.8,-1.4,-5.2,12.4
1977,2023,1,11,Providence,69.17%,0.308308665,16,Texas Southern,-2,7,19.3,-3,0.5379,5.3,0.7,-3.4,-1.6,5.9,-1,1.9,-12.6,3.5,0.9,6.4,0.3,-2.4,14.3
1978,2023,1,11,Providence,26.78%,0.732247589,16,Fairleigh Dickinson,-2,2,9.8,-16.3,0.5899,0,-5.8,0.6,-4.5,3.8,-2.2,8.9,-9.3,-0.5,-6.5,0.7,-3,-1.8,13.2
1979,2023,1,11,Nevada,18.05%,0.819539918,11,Arizona State,-2,0,3.7,2.4,0.0181,3,2.6,-1.7,-1.9,-6.7,-6.7,8.7,-2,2.4,5.5,2.4,-1.1,-2.4,0.1
1980,2023,1,11,Nevada,25.42%,0.745809305,11,Pittsburgh,-1,0,-3.7,-6.5,0.062,-2.7,-0.2,-1.2,2,-7.5,-3.1,7.1,0.8,-2.4,0.7,-2.2,-0.9,-1.3,1.9
1981,2023,1,11,Nevada,17.15%,0.828544078,12,Drake,-2,-5,-0.5,0.8,-0.0213,-2.6,1.7,-0.3,1,-1.4,2.7,10.7,4.7,-1.6,1.8,-2.9,1.3,-0.4,1.6
1982,2023,1,11,Nevada,11.55%,0.884468703,12,VCU,-2,-5,4.1,3.5,0.001,-1.7,2,-4.3,-5.4,-6.1,-4.7,-2.3,0.9,-2,3.1,-0.9,0.2,-2.1,0.3
1983,2023,1,11,Nevada,7.24%,0.927565205,12,Oral Roberts,-2,-8,-3.3,-4,0.0197,-5.6,0.5,2,1.1,-1.6,-2.3,14.9,9.4,-6.3,2.7,-3.2,-1.7,-4.5,-0.6
1984,2023,1,11,Nevada,9.11%,0.908858073,12,College of Charleston,-2,-9,-0.1,-1.3,0.0229,-1,1.1,-1.5,-0.6,-12.2,-0.4,6.8,6.7,-2.6,0.2,0.5,2.2,-5.2,-0.4
1985,2023,1,11,Nevada,7.54%,0.92462509,13,Iona,-2,-5,0.2,-1,0.0216,-1.3,3.1,-0.1,-2.2,-9.1,-5.4,10.5,0.2,-0.5,2.3,-2.2,3.3,-2.7,2.9
1986,2023,1,11,Nevada,8.49%,0.915083697,13,Kent State,-2,-6,2.5,0.3,0.038,-0.8,1.8,-1.1,-3.9,-8,-5.1,7.5,-7.4,-1.9,1.5,0.6,1.6,-2.1,0.3
1987,2023,1,11,Nevada,23.18%,0.768165007,13,Louisiana Lafayette,-1,-4,-2.2,-5.3,0.067,-2.5,-1.6,-2.3,0.6,-10.9,-1.3,1.8,-2.4,-1.9,0.1,-2.8,-3.4,-2.5,1.7
1988,2023,1,11,Nevada,10.50%,0.894979434,13,Furman,-2,-5,-3.6,-7.5,0.0857,-5.1,-1.6,-0.6,0.3,-6.7,-2,4.8,-0.4,-8.8,-1.9,-0.6,-0.6,-2.5,3.3
1989,2023,1,11,Nevada,28.05%,0.719481257,14,Montana State,-2,-3,4.6,-0.9,0.1108,-0.4,-0.4,-2.4,-1.4,-2.8,-0.4,-4.9,-4.1,-2.1,1.3,1.8,-2.3,-0.4,4
1990,2023,1,11,Nevada,20.49%,0.795119411,14,Kennesaw State,-2,-4,3.8,-3.9,0.1688,-2.4,-2.2,-2.7,-0.9,-4.6,-0.7,3,-4.8,-1,-1.2,-3.3,-2.3,-2.6,2.6
1991,2023,1,11,Nevada,13.92%,0.860767662,14,Grand Canyon,-3,-2,-1.8,-9.4,0.1721,-2.4,1.8,-3.2,3.7,-7.6,-5.2,1.7,-1.8,-0.2,2.5,-3.8,0.5,1,4.9
1992,2023,1,11,Nevada,13.04%,0.869555847,14,UC Santa Barbara,-2,-5,-0.8,-8.6,0.1772,-3.7,-0.8,-1.6,0,-3.7,-1,4.6,2.2,-4.5,0.4,-1.3,-2,1.3,2.5
1993,2023,1,11,Nevada,30.12%,0.69881458,15,Vermont,-1,-1,-0.2,-5.3,0.1091,-4.4,-1.7,1,1.9,3.6,2.6,11.1,4.5,-5.2,-0.7,-2.4,-2.1,1.3,5.1
1994,2023,1,11,Nevada,9.82%,0.901793848,15,Colgate,-2,-4,-2.3,-8.7,0.1422,-8.1,-2.9,0.3,1.1,-2,1,11.9,11.1,-6.8,-2.2,-7.1,-2.4,-1.8,4.9
1995,2023,1,11,Nevada,80.98%,0.190190707,15,Princeton,3,1,1.4,-5.5,0.1501,-2,1,-1.7,4.2,-5.5,2.3,7.3,2.1,-3.2,2.1,-0.2,-0.6,-1.5,4.5
1996,2023,1,11,Nevada,20.13%,0.798691623,15,UNC Asheville,-2,-5,7.6,-5.6,0.3151,-3.4,1,-4.8,0.8,-2.9,-3.6,-1.8,4.6,-1.1,0.2,-5,2,-2.4,3.1
1997,2023,1,11,Nevada,7.58%,0.924241548,16,Northern Kentucky,-2,0,7.1,-4.8,0.281,0.7,-2.3,-2.3,-4.5,-8.4,-7.7,12.1,0.6,2.6,0.4,-1.4,-4.2,4.1,7.9
1998,2023,1,11,Nevada,26.12%,0.738762795,16,Texas A&M Corpus Chris,-1,-1,4.1,-9.9,0.3401,-0.7,-3.4,-2.8,-2.2,-9.6,-2.8,5.1,-7.2,1.3,-4.8,-3.1,-0.8,-3.2,7.3
1999,2023,1,11,Nevada,15.70%,0.843025177,16,Howard,-2,0,7,-9.1,0.3945,-1.5,-1.6,-7.6,-2,-10.9,-6.5,6.7,-3.2,0.4,-1.5,-3.4,-1.1,-3,8.6
2000,2023,1,11,Nevada,34.64%,0.653592041,16,Southeast Missouri State,-3,3,9.9,-10.8,0.5102,0.5,-2.6,-2.1,-0.3,-2.4,-2.8,1.2,-12.2,0.3,-1.5,0.5,-2.8,-6.2,12.8
2001,2023,1,11,Nevada,54.06%,0.459410277,16,Texas Southern,-2,8,13.8,-7.8,0.5367,4.3,-0.3,-5.1,0.2,-6.4,-2.6,4.6,-6.7,2.9,0.6,5.1,-1.1,-3.4,14.7
2002,2023,1,11,Nevada,16.09%,0.839077121,16,Fairleigh Dickinson,-2,3,4.3,-21.1,0.5887,-1,-6.8,-1.1,-2.7,-8.5,-3.8,11.6,-3.4,-1.1,-6.8,-0.6,-4.4,-2.8,13.6
2003,2023,1,11,Arizona State,64.18%,0.358211123,11,Pittsburgh,1,0,-7.4,-8.9,0.0439,-5.7,-2.8,0.5,3.9,-0.8,3.6,-1.6,2.8,-4.8,-4.8,-4.6,0.2,1.1,1.8
2004,2023,1,11,Arizona State,52.10%,0.47896786,12,Drake,0,-5,-4.2,-1.6,-0.0394,-5.6,-0.9,1.4,2.9,5.3,9.4,2,6.7,-4,-3.7,-5.3,2.4,2,1.5
2005,2023,1,11,Arizona State,40.71%,0.592889554,12,VCU,0,-5,0.4,1.1,-0.0171,-4.7,-0.6,-2.6,-3.5,0.6,2,-11,2.9,-4.4,-2.4,-3.3,1.3,0.3,0.2
2006,2023,1,11,Arizona State,29.10%,0.708963277,12,Oral Roberts,0,-8,-7,-6.4,0.0016,-8.6,-2.1,3.7,3,5.1,4.4,6.2,11.4,-8.7,-2.8,-5.6,-0.6,-2.1,-0.7
2007,2023,1,11,Arizona State,34.52%,0.654809739,12,College of Charleston,0,-9,-3.8,-3.7,0.0048,-4,-1.5,0.2,1.3,-5.5,6.3,-1.9,8.7,-5,-5.3,-1.9,3.3,-2.8,-0.5
2008,2023,1,11,Arizona State,30.00%,0.700019734,13,Iona,0,-5,-3.5,-3.4,0.0035,-4.3,0.5,1.6,-0.3,-2.4,1.3,1.8,2.2,-2.9,-3.2,-4.6,4.4,-0.3,2.8
2009,2023,1,11,Arizona State,32.79%,0.672128414,13,Kent State,0,-6,-1.2,-2.1,0.0199,-3.8,-0.8,0.6,-2,-1.3,1.6,-1.2,-5.4,-4.3,-4,-1.8,2.7,0.3,0.2
2010,2023,1,11,Arizona State,61.34%,0.386619758,13,Louisiana Lafayette,1,-4,-5.9,-7.7,0.0489,-5.5,-4.2,-0.6,2.5,-4.2,5.4,-6.9,-0.4,-4.3,-5.4,-5.2,-2.3,-0.1,1.6
2011,2023,1,11,Arizona State,38.15%,0.618484935,13,Furman,0,-5,-7.3,-9.9,0.0676,-8.1,-4.2,1.1,2.2,0,4.7,-3.9,1.6,-11.2,-7.4,-3,0.5,-0.1,3.2
2012,2023,1,11,Arizona State,67.21%,0.32791462,14,Montana State,0,-3,0.9,-3.3,0.0927,-3.4,-3,-0.7,0.5,3.9,6.3,-13.6,-2.1,-4.5,-4.2,-0.6,-1.2,2,3.9
2013,2023,1,11,Arizona State,57.53%,0.424712596,14,Kennesaw State,0,-4,0.1,-6.3,0.1507,-5.4,-4.8,-1,1,2.1,6,-5.7,-2.8,-3.4,-6.7,-5.7,-1.2,-0.2,2.5
2014,2023,1,11,Arizona State,45.95%,0.540451034,14,Grand Canyon,-1,-2,-5.5,-11.8,0.154,-5.4,-0.8,-1.5,5.6,-0.9,1.5,-7,0.2,-2.6,-3,-6.2,1.6,3.4,4.8
2015,2023,1,11,Arizona State,44.09%,0.559101249,14,UC Santa Barbara,0,-5,-4.5,-11,0.1591,-6.7,-3.4,0.1,1.9,3,5.7,-4.1,4.2,-6.9,-5.1,-3.7,-0.9,3.7,2.4
2016,2023,1,11,Arizona State,69.38%,0.306217539,15,Vermont,1,-1,-3.9,-7.7,0.091,-7.4,-4.3,2.7,3.8,10.3,9.3,2.4,6.5,-7.6,-6.2,-4.8,-1,3.7,5
2017,2023,1,11,Arizona State,36.41%,0.635942202,15,Colgate,0,-4,-6,-11.1,0.1241,-11.1,-5.5,2,3,4.7,7.7,3.2,13.1,-9.2,-7.7,-9.5,-1.3,0.6,4.8
2018,2023,1,11,Arizona State,95.72%,0.042766448,15,Princeton,5,1,-2.3,-7.9,0.132,-5,-1.6,0,6.1,1.2,9,-1.4,4.1,-5.6,-3.4,-2.6,0.5,0.9,4.4
2019,2023,1,11,Arizona State,56.99%,0.430114239,15,UNC Asheville,0,-5,3.9,-8,0.297,-6.4,-1.6,-3.1,2.7,3.8,3.1,-10.5,6.6,-3.5,-5.3,-7.4,3.1,0,3
2020,2023,1,11,Arizona State,30.11%,0.69886552,16,Northern Kentucky,0,0,3.4,-7.2,0.2629,-2.3,-4.9,-0.6,-2.6,-1.7,-1,3.4,2.6,0.2,-5.1,-3.8,-3.1,6.5,7.8
2021,2023,1,11,Arizona State,65.02%,0.349787369,16,Texas A&M Corpus Chris,1,-1,0.4,-12.3,0.322,-3.7,-6,-1.1,-0.3,-2.9,3.9,-3.6,-5.2,-1.1,-10.3,-5.5,0.3,-0.8,7.2
2022,2023,1,11,Arizona State,49.47%,0.505347133,16,Howard,0,0,3.3,-11.5,0.3764,-4.5,-4.2,-5.9,-0.1,-4.2,0.2,-2,-1.2,-2,-7,-5.8,0,-0.6,8.5
2023,2023,1,11,Arizona State,73.59%,0.264121493,16,Southeast Missouri State,-1,3,6.2,-13.2,0.4921,-2.5,-5.2,-0.4,1.6,4.3,3.9,-7.5,-10.2,-2.1,-7,-1.9,-1.7,-3.8,12.7
2024,2023,1,11,Arizona State,86.08%,0.139165427,16,Texas Southern,0,8,10.1,-10.2,0.5186,1.3,-2.9,-3.4,2.1,0.3,4.1,-4.1,-4.7,0.5,-4.9,2.7,0,-1,14.6
2025,2023,1,11,Arizona State,50.20%,0.497963846,16,Fairleigh Dickinson,0,3,0.6,-23.5,0.5706,-4,-9.4,0.6,-0.8,-1.8,2.9,2.9,-1.4,-3.5,-12.3,-3,-3.3,-0.4,13.5
2026,2023,1,11,Pittsburgh,41.27%,0.587264918,12,Drake,-1,-5,3.2,7.3,-0.0833,0.1,1.9,0.9,-1,6.1,5.8,3.6,3.9,0.8,1.1,-0.7,2.2,0.9,-0.3
2027,2023,1,11,Pittsburgh,30.73%,0.692699872,12,VCU,-1,-5,7.8,10,-0.061,1,2.2,-3.1,-7.4,1.4,-1.6,-9.4,0.1,0.4,2.4,1.3,1.1,-0.8,-1.6
2028,2023,1,11,Pittsburgh,20.96%,0.790377534,12,Oral Roberts,-1,-8,0.4,2.5,-0.0423,-2.9,0.7,3.2,-0.9,5.9,0.8,7.8,8.6,-3.9,2,-1,-0.8,-3.2,-2.5
2029,2023,1,11,Pittsburgh,25.41%,0.74594428,12,College of Charleston,-1,-9,3.6,5.2,-0.0391,1.7,1.3,-0.3,-2.6,-4.7,2.7,-0.3,5.9,-0.2,-0.5,2.7,3.1,-3.9,-2.3
2030,2023,1,11,Pittsburgh,21.68%,0.78317068,13,Iona,-1,-5,3.9,5.5,-0.0404,1.4,3.3,1.1,-4.2,-1.6,-2.3,3.4,-0.6,1.9,1.6,0,4.2,-1.4,1
2031,2023,1,11,Pittsburgh,23.96%,0.760363918,13,Kent State,-1,-6,6.2,6.8,-0.024,1.9,2,0.1,-5.9,-0.5,-2,0.4,-8.2,0.5,0.8,2.8,2.5,-0.8,-1.6
2032,2023,1,11,Pittsburgh,50.62%,0.493826552,13,Louisiana Lafayette,0,-4,1.5,1.2,0.005,0.2,-1.4,-1.1,-1.4,-3.4,1.8,-5.3,-3.2,0.5,-0.6,-0.6,-2.5,-1.2,-0.2
2033,2023,1,11,Pittsburgh,28.50%,0.715036159,13,Furman,-1,-5,0.1,-1,0.0237,-2.4,-1.4,0.6,-1.7,0.8,1.1,-2.3,-1.2,-6.4,-2.6,1.6,0.3,-1.2,1.4
2034,2023,1,11,Pittsburgh,56.97%,0.430261629,14,Montana State,-1,-3,8.3,5.6,0.0488,2.3,-0.2,-1.2,-3.4,4.7,2.7,-12,-4.9,0.3,0.6,4,-1.4,0.9,2.1
2035,2023,1,11,Pittsburgh,46.67%,0.533298457,14,Kennesaw State,-1,-4,7.5,2.6,0.1068,0.3,-2,-1.5,-2.9,2.9,2.4,-4.1,-5.6,1.4,-1.9,-1.1,-1.4,-1.3,0.7
2036,2023,1,11,Pittsburgh,35.46%,0.645429058,14,Grand Canyon,-2,-2,1.9,-2.9,0.1101,0.3,2,-2,1.7,-0.1,-2.1,-5.4,-2.6,2.2,1.8,-1.6,1.4,2.3,3
2037,2023,1,11,Pittsburgh,33.75%,0.662479562,14,UC Santa Barbara,-1,-5,2.9,-2.1,0.1152,-1,-0.6,-0.4,-2,3.8,2.1,-2.5,1.4,-2.1,-0.3,0.9,-1.1,2.6,0.6
2038,2023,1,11,Pittsburgh,59.41%,0.405882266,15,Vermont,0,-1,3.5,1.2,0.0471,-1.7,-1.5,2.2,-0.1,11.1,5.7,4,3.7,-2.8,-1.4,-0.2,-1.2,2.6,3.2
2039,2023,1,11,Pittsburgh,27.00%,0.730004097,15,Colgate,-1,-4,1.4,-2.2,0.0802,-5.4,-2.7,1.5,-0.9,5.5,4.1,4.8,10.3,-4.4,-2.9,-4.9,-1.5,-0.5,3
2040,2023,1,11,Pittsburgh,93.53%,0.064679484,15,Princeton,4,1,5.1,1,0.0881,0.7,1.2,-0.5,2.2,2,5.4,0.2,1.3,-0.8,1.4,2,0.3,-0.2,2.6
2041,2023,1,11,Pittsburgh,46.12%,0.538787721,15,UNC Asheville,-1,-5,11.3,0.9,0.2531,-0.7,1.2,-3.6,-1.2,4.6,-0.5,-8.9,3.8,1.3,-0.5,-2.8,2.9,-1.1,1.2
2042,2023,1,11,Pittsburgh,21.78%,0.782236874,16,Northern Kentucky,-1,0,10.8,1.7,0.219,3.4,-2.1,-1.1,-6.5,-0.9,-4.6,5,-0.2,5,-0.3,0.8,-3.3,5.4,6
2043,2023,1,11,Pittsburgh,54.57%,0.454346097,16,Texas A&M Corpus Chris,0,-1,7.8,-3.4,0.2781,2,-3.2,-1.6,-4.2,-2.1,0.3,-2,-8,3.7,-5.5,-0.9,0.1,-1.9,5.4
2044,2023,1,11,Pittsburgh,38.74%,0.612596019,16,Howard,-1,0,10.7,-2.6,0.3325,1.2,-1.4,-6.4,-4,-3.4,-3.4,-0.4,-4,2.8,-2.2,-1.2,-0.2,-1.7,6.7
2045,2023,1,11,Pittsburgh,64.29%,0.35713807,16,Southeast Missouri State,-2,3,13.6,-4.3,0.4482,3.2,-2.4,-0.9,-2.3,5.1,0.3,-5.9,-13,2.7,-2.2,2.7,-1.9,-4.9,10.9
2046,2023,1,11,Pittsburgh,79.99%,0.200144627,16,Texas Southern,-1,8,17.5,-1.3,0.4747,7,-0.1,-3.9,-1.8,1.1,0.5,-2.5,-7.5,5.3,-0.1,7.3,-0.2,-2.1,12.8
2047,2023,1,11,Pittsburgh,39.44%,0.605564072,16,Fairleigh Dickinson,-1,3,8,-14.6,0.5267,1.7,-6.6,0.1,-4.7,-1,-0.7,4.5,-4.2,1.3,-7.5,1.6,-3.5,-1.5,11.7
2048,2023,1,12,Drake,42.22%,0.577815773,12,VCU,0,0,4.6,2.7,0.0223,0.9,0.3,-4,-6.4,-4.7,-7.4,-13,-3.8,-0.4,1.3,2,-1.1,-1.7,-1.3
2049,2023,1,12,Drake,30.40%,0.695983498,12,Oral Roberts,0,-3,-2.8,-4.8,0.041,-3,-1.2,2.3,0.1,-0.2,-5,4.2,4.7,-4.7,0.9,-0.3,-3,-4.1,-2.2
2050,2023,1,12,Drake,35.94%,0.640639001,12,College of Charleston,0,-4,0.4,-2.1,0.0442,1.6,-0.6,-1.2,-1.6,-10.8,-3.1,-3.9,2,-1,-1.6,3.4,0.9,-4.8,-2
2051,2023,1,12,Drake,31.32%,0.686817286,13,Iona,0,0,0.7,-1.8,0.0429,1.3,1.4,0.2,-3.2,-7.7,-8.1,-0.2,-4.5,1.1,0.5,0.7,2,-2.3,1.3
2052,2023,1,12,Drake,34.17%,0.658297635,13,Kent State,0,-1,3,-0.5,0.0593,1.8,0.1,-0.8,-4.9,-6.6,-7.8,-3.2,-12.1,-0.3,-0.3,3.5,0.3,-1.7,-1.3
2053,2023,1,12,Drake,62.80%,0.37199828,13,Louisiana Lafayette,1,1,-1.7,-6.1,0.0883,0.1,-3.3,-2,-0.4,-9.5,-4,-8.9,-7.1,-0.3,-1.7,0.1,-4.7,-2.1,0.1
2054,2023,1,12,Drake,39.63%,0.603725433,13,Furman,0,0,-3.1,-8.3,0.107,-2.5,-3.3,-0.3,-0.7,-5.3,-4.7,-5.9,-5.1,-7.2,-3.7,2.3,-1.9,-2.1,1.7
2055,2023,1,12,Drake,68.56%,0.314375403,14,Montana State,0,2,5.1,-1.7,0.1321,2.2,-2.1,-2.1,-2.4,-1.4,-3.1,-15.6,-8.8,-0.5,-0.5,4.7,-3.6,0,2.4
2056,2023,1,12,Drake,59.04%,0.409612536,14,Kennesaw State,0,1,4.3,-4.7,0.1901,0.2,-3.9,-2.4,-1.9,-3.2,-3.4,-7.7,-9.5,0.6,-3,-0.4,-3.6,-2.2,1
2057,2023,1,12,Drake,47.50%,0.524991215,14,Grand Canyon,-1,3,-1.3,-10.2,0.1934,0.2,0.1,-2.9,2.7,-6.2,-7.9,-9,-6.5,1.4,0.7,-0.9,-0.8,1.4,3.3
2058,2023,1,12,Drake,45.63%,0.543739168,14,UC Santa Barbara,0,0,-0.3,-9.4,0.1985,-1.1,-2.5,-1.3,-1,-2.3,-3.7,-6.1,-2.5,-2.9,-1.4,1.6,-3.3,1.7,0.9
2059,2023,1,12,Drake,70.68%,0.293183374,15,Vermont,1,4,0.3,-6.1,0.1304,-1.8,-3.4,1.3,0.9,5,-0.1,0.4,-0.2,-3.6,-2.5,0.5,-3.4,1.7,3.5
2060,2023,1,12,Drake,37.86%,0.621444693,15,Colgate,0,1,-1.8,-9.5,0.1635,-5.5,-4.6,0.6,0.1,-0.6,-1.7,1.2,6.4,-5.2,-4,-4.2,-3.7,-1.4,3.3
2061,2023,1,12,Drake,95.97%,0.040294795,15,Princeton,5,6,1.9,-6.3,0.1714,0.6,-0.7,-1.4,3.2,-4.1,-0.4,-3.4,-2.6,-1.6,0.3,2.7,-1.9,-1.1,2.9
2062,2023,1,12,Drake,58.50%,0.414960657,15,UNC Asheville,0,0,8.1,-6.4,0.3364,-0.8,-0.7,-4.5,-0.2,-1.5,-6.3,-12.5,-0.1,0.5,-1.6,-2.1,0.7,-2,1.5
2063,2023,1,12,Drake,31.44%,0.685635086,16,Northern Kentucky,0,5,7.6,-5.6,0.3023,3.3,-4,-2,-5.5,-7,-10.4,1.4,-4.1,4.2,-1.4,1.5,-5.5,4.5,6.3
2064,2023,1,12,Drake,66.42%,0.33579627,16,Texas A&M Corpus Chris,1,4,4.6,-10.7,0.3614,1.9,-5.1,-2.5,-3.2,-8.2,-5.5,-5.6,-11.9,2.9,-6.6,-0.2,-2.1,-2.8,5.7
2065,2023,1,12,Drake,51.02%,0.489821167,16,Howard,0,5,7.5,-9.9,0.4158,1.1,-3.3,-7.3,-3,-9.5,-9.2,-4,-7.9,2,-3.3,-0.5,-2.4,-2.6,7
2066,2023,1,12,Drake,74.78%,0.252227724,16,Southeast Missouri State,-1,8,10.4,-11.6,0.5315,3.1,-4.3,-1.8,-1.3,-1,-5.5,-9.5,-16.9,1.9,-3.3,3.4,-4.1,-5.8,11.2
2067,2023,1,12,Drake,86.81%,0.131890101,16,Texas Southern,0,13,14.3,-8.6,0.558,6.9,-2,-4.8,-0.8,-5,-5.3,-6.1,-11.4,4.5,-1.2,8,-2.4,-3,13.1
2068,2023,1,12,Drake,51.76%,0.482443479,16,Fairleigh Dickinson,0,8,4.8,-21.9,0.61,1.6,-8.5,-0.8,-3.7,-7.1,-6.5,0.9,-8.1,0.5,-8.6,2.3,-5.7,-2.4,12
2069,2023,1,12,VCU,40.90%,0.591009973,12,Oral Roberts,0,-3,-7.4,-7.5,0.0187,-3.9,-1.5,6.3,6.5,4.5,2.4,17.2,8.5,-4.3,-0.4,-2.3,-1.9,-2.4,-0.9
2070,2023,1,12,VCU,47.05%,0.529474991,12,College of Charleston,0,-4,-4.2,-4.8,0.0219,0.7,-0.9,2.8,4.8,-6.1,4.3,9.1,5.8,-0.6,-2.9,1.4,2,-3.1,-0.7
2071,2023,1,12,VCU,41.94%,0.580586059,13,Iona,0,0,-3.9,-4.5,0.0206,0.4,1.1,4.2,3.2,-3,-0.7,12.8,-0.7,1.5,-0.8,-1.3,3.1,-0.6,2.6
2072,2023,1,12,VCU,45.13%,0.54874846,13,Kent State,0,-1,-1.6,-3.2,0.037,0.9,-0.2,3.2,1.5,-1.9,-0.4,9.8,-8.3,0.1,-1.6,1.5,1.4,0,0
2073,2023,1,12,VCU,72.79%,0.272147242,13,Louisiana Lafayette,1,1,-6.3,-8.8,0.066,-0.8,-3.6,2,6,-4.8,3.4,4.1,-3.3,0.1,-3,-1.9,-3.6,-0.4,1.4
2074,2023,1,12,VCU,50.98%,0.49022883,13,Furman,0,0,-7.7,-11,0.0847,-3.4,-3.6,3.7,5.7,-0.6,2.7,7.1,-1.3,-6.8,-5,0.3,-0.8,-0.4,3
2075,2023,1,12,VCU,77.55%,0.224463094,14,Montana State,0,2,0.5,-4.4,0.1098,1.3,-2.4,1.9,4,3.3,4.3,-2.6,-5,-0.1,-1.8,2.7,-2.5,1.7,3.7
2076,2023,1,12,VCU,69.54%,0.304561571,14,Kennesaw State,0,1,-0.3,-7.4,0.1678,-0.7,-4.2,1.6,4.5,1.5,4,5.3,-5.7,1,-4.3,-2.4,-2.5,-0.5,2.3
2077,2023,1,12,VCU,58.91%,0.410946587,14,Grand Canyon,-1,3,-5.9,-12.9,0.1711,-0.7,-0.2,1.1,9.1,-1.5,-0.5,4,-2.7,1.8,-0.6,-2.9,0.3,3.1,4.6
2078,2023,1,12,VCU,57.07%,0.429302664,14,UC Santa Barbara,0,0,-4.9,-12.1,0.1762,-2,-2.8,2.7,5.4,2.4,3.7,6.9,1.3,-2.5,-2.7,-0.4,-2.2,3.4,2.2
2079,2023,1,12,VCU,79.25%,0.20749775,15,Vermont,1,4,-4.3,-8.8,0.1081,-2.7,-3.7,5.3,7.3,9.7,7.3,13.4,3.6,-3.2,-3.8,-1.5,-2.3,3.4,4.8
