"","YEAR","ROUND","HSEED","HTEAM","LSEED","LTEAM","G","W","ADJOE","ADJDE","BARTHAG","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","X2P_O","X2P_D","X3P_O","X3P_D","X3PR","X3PRD","ADJ_T","WAB"
"1115",2024,1,5,"Saint Mary's",9,"Northwestern",0,5,-1.40000000000001,-5.5,0.0480999999999999,-0.100000000000001,-6.5,2.7,-2.1,13.3,-5.8,-1.6,-7.2,3.3,-6.7,-3.9,-3.5,-0.0999999999999943,-7.9,-1.6,-0.1
"1116",2024,1,5,"Saint Mary's",9,"Texas A&M",-2,6,0.799999999999997,-5.2,0.0699,7.7,-5,1.8,-0.199999999999999,-2.9,-5.6,-9.9,1,6,-5.9,7.1,-1.5,-1.4,-15.9,-3.49999999999999,1.15
"1117",2024,1,5,"Saint Mary's",9,"TCU",-1,5,1.3,-3.39999999999999,0.0508,1.2,-5.2,-1.9,-4.1,3.5,-6.2,-6.8,-3.5,1.8,-7.3,-0.100000000000001,-0.399999999999999,6.5,-6.2,-7.8,0.0999999999999999
"1118",2024,1,5,"Saint Mary's",9,"Michigan State",-1,7,3.09999999999999,0.400000000000006,0.0215,1.6,-2.9,1.3,-2,9.1,-6.3,-1.6,-0.399999999999999,2.5,-3.5,-0.399999999999999,-0.399999999999999,6.5,-12.3,-3.2,1.19
"1119",2024,1,5,"Saint Mary's",10,"Drake",-1,-2,1,-6.5,0.0914999999999999,-1.8,-5.9,2.1,-0.699999999999999,14.8,0.299999999999997,-4.3,1.2,-2.1,-8.3,-1,-0.600000000000001,-2.9,-10.3,-5.7,-0.3
"1120",2024,1,5,"Saint Mary's",10,"Boise State",2,4,1.8,-4.09999999999999,0.066,1.5,-4.7,-0.5,-0.100000000000001,6.5,-0.700000000000003,-7.8,-0.899999999999999,1.8,-8.5,0.700000000000003,1.8,-3.09999999999999,-7.9,-4.49999999999999,0.5
"1121",2024,1,5,"Saint Mary's",10,"Colorado",-2,2,-1.40000000000001,-4.3,0.0331999999999999,-2.2,-4.2,-2.1,1.5,6.6,-1.6,-7,4.1,-0.600000000000001,-6.5,-3.9,0.5,6.3,-6.3,-5.6,-0.3
"1122",2024,1,5,"Saint Mary's",10,"Colorado State",0,2,2,-4.39999999999999,0.0738,-1.5,-4.2,1.2,-0.199999999999999,14.7,-5.1,-4.3,0.400000000000002,-4.6,-4.9,2.3,-1.6,-1.59999999999999,-5,-3.7,-0.1
"1123",2024,1,5,"Saint Mary's",10,"Virginia",-1,3,11.2,1.7,0.1051,3.8,-1.1,2.8,-2.6,13,-5.7,3.2,6.5,6.2,-3,-0.799999999999997,2,4,-10.9,2.1,0.2
"1124",2024,1,5,"Saint Mary's",10,"Nevada",0,0,0.700000000000003,-4.3,0.0566,-0.199999999999996,-3.1,1,-0.600000000000001,11.5,-4.8,-17.9,-2.09999999999999,0.399999999999999,-5.5,-1,1.1,3.1,-12,-4.7,-1.3
"1125",2024,1,5,"Saint Mary's",11,"Duquesne",-2,2,9.5,-2.39999999999999,0.1586,3,-2.9,-1.5,-2.8,9.1,-7.6,-4.8,-3.09999999999999,3.4,-4.8,1.6,0.699999999999999,-3,-8.3,-4.2,3.2
"1126",2024,1,5,"Saint Mary's",11,"North Carolina State",-4,4,1.8,-7.5,0.1217,2.4,-5.4,2.3,-1.2,10.4,-6.9,-4.2,0.300000000000004,2.9,-5.9,0.899999999999999,-2.5,3.2,-6.3,-5.8,2
"1127",2024,1,5,"Saint Mary's",11,"Oregon",-2,3,2.5,-5.89999999999999,0.1049,1.3,-6.4,1.2,-1.2,10.3,-4.7,-4,-0.599999999999994,0.299999999999997,-8,1.9,-1.9,0,-7.2,-4.99999999999999,0
"1128",2024,1,5,"Saint Mary's",11,"New Mexico",-2,0,1,-1.8,0.0270999999999999,2.1,-2.9,2.1,-2.8,5.6,-4.6,-4.8,-1.3,1.6,-5.6,2.1,1.8,6.9,-7.6,-10.7,-0.3
"1129",2024,1,5,"Saint Mary's",12,"UAB",-1,3,3.09999999999999,-12.6,0.2564,3,-5.9,-0.699999999999999,0.599999999999998,3.7,-8.6,-12.2,0.800000000000004,2.6,-6.6,2.4,-2.6,5.4,-7.7,-5.6,4.1
"1130",2024,1,5,"Saint Mary's",12,"James Madison",-1,-5,3.8,-6.7,0.1418,-1.3,-1.6,1.3,-3.1,7,-5.2,-5.9,-2.9,-1.2,-5.2,-1,3.8,-1.4,-6.1,-7.7,-0.1
"1131",2024,1,5,"Saint Mary's",12,"McNeese State",3,-4,4.5,-7.3,0.1674,-1.8,-2.7,1.8,-6.3,6.9,-8,-12.3,-1.7,0.200000000000003,-2.7,-3.9,-0.600000000000001,3.1,-19.1,-3.2,0.7
"1132",2024,1,5,"Saint Mary's",12,"Grand Canyon",0,-3,4.7,-6.09999999999999,0.1465,1.1,-0.799999999999997,-1.8,-3.2,4.4,-7.2,-17,-2.59999999999999,0.700000000000003,-0.799999999999997,1.1,-0.200000000000003,0.600000000000001,-4.6,-5.9,0.0999999999999999
"1133",2024,1,5,"Saint Mary's",13,"Yale",3,4,6,-6.39999999999999,0.1761,0.800000000000004,-4.6,1.9,0.699999999999999,10.6,-1.6,1.4,3.2,0.5,-5.2,0.899999999999999,-1.6,1.40000000000001,-12.4,-2.49999999999999,3.9
"1134",2024,1,5,"Saint Mary's",13,"Vermont",0,-2,11.3,-5,0.2605,1.3,-1.6,2.2,1.6,16.6,-0.900000000000002,-1.4,6.3,-0.100000000000001,-2.8,2,0.899999999999999,-7.4,-7.5,-1.2,2.6
"1135",2024,1,5,"Saint Mary's",13,"Samford",0,-3,4.09999999999999,-8.7,0.1883,-3.8,-4.9,-2.1,-5,8.8,-9.6,-8.1,-4.8,-2.5,-5.9,-3.8,-1.5,-4.2,-11.1,-10.5,1.33
"1136",2024,1,5,"Saint Mary's",13,"Charleston",-1,-1,2.5,-11.5,0.2179,0.700000000000003,-5.5,1.7,0.300000000000001,5.5,-4.2,1.4,3.9,0.399999999999999,-6.9,0.700000000000003,-1.4,-10.4,-7.9,-7.9,3
"1137",2024,1,5,"Saint Mary's",14,"Morehead State",2,0,9.09999999999999,-9.7,0.3309,-1.3,-0.600000000000001,-2.5,1.2,7,-4,-3,-0.5,-2.6,-1.8,0.200000000000003,1.3,-8.4,-2.2,-2.2,4.8
"1138",2024,1,5,"Saint Mary's",14,"Oakland",-2,3,8,-10.9,0.3345,1,-5.5,-0.199999999999999,0.399999999999999,8.4,-6.2,-2.6,5.4,1.2,-6.9,0.399999999999999,-1.5,-4.09999999999999,-11.7,-4.7,5.6
"1139",2024,1,5,"Saint Mary's",14,"Akron",0,2,10.8,-7.89999999999999,0.3245,1.1,-3.5,-1.2,0.0999999999999979,9.5,-3.2,-5.3,3.2,-1.8,-7.1,3.5,2.4,-4.8,-7.8,-3.6,5.9
"1140",2024,1,5,"Saint Mary's",14,"Colgate",-1,1,13.5,-8.09999999999999,0.407,-0.299999999999997,-2.1,-0.300000000000001,0.599999999999998,14,-2.1,0.699999999999999,7.7,-0.299999999999997,-5.1,-0.200000000000003,2.5,-1.59999999999999,-10.6,-4.1,5.5
"1141",2024,1,5,"Saint Mary's",15,"South Dakota State",1,4,8.2,-10.7,0.3362,-2.2,-5.7,-0.399999999999999,0.199999999999999,14.6,-2.9,-2.1,4.8,-2.9,-5.4,-0.700000000000003,-2.8,-3.5,-18.1,-5.8,8.8
"1142",2024,1,5,"Saint Mary's",15,"Western Kentucky",2,4,10.6,-8.09999999999999,0.326,1.2,-3.2,-2.3,-1.9,10.5,-4.3,-4.6,-1.2,0.899999999999999,-4.7,1.1,0.199999999999996,5.7,-11.1,-13,8
"1143",2024,1,5,"Saint Mary's",15,"Saint Peter's",1,7,19,-6.5,0.516,8.1,-1.5,-3.6,-3.6,3.9,-7,-9.8,-10.1,10.6,-2.8,1.6,0.899999999999999,5.6,-5.5,-1.9,10.2
"1144",2024,1,5,"Saint Mary's",15,"Long Beach State",-1,5,10.4,-14.3,0.4885,4.2,-6.1,-1.1,-1.8,5.7,-7.2,-9.8,-0.399999999999999,3.3,-6.4,4.2,-2.7,8.4,-14.6,-9.3,9.4
"1145",2024,1,5,"Saint Mary's",16,"Stetson",1,4,7.5,-20.3,0.5639,-0.299999999999997,-6.9,0.199999999999999,3.2,11.5,-8.8,-3.4,6.3,0.5,-8.6,-1,-2.1,-5.09999999999999,-8.4,-3.9,8.2
"1146",2024,1,5,"Saint Mary's",16,"Longwood",1,5,11.8,-11.1,0.443,3.7,-6.2,-2,-2.9,2.3,-3.1,-11.2,-3.9,4.4,-7.3,1.3,-2.2,8.4,-10.5,-4.7,10
"1147",2024,1,5,"Saint Mary's",16,"Grambling State",1,6,18.1,-12.3,0.6393,4.9,-4,-4.5,-2.3,10.9,-10.3,-11.3,-1.7,6,-4.8,1.4,-1.3,6.9,-4.4,-2.8,9.4
"1148",2024,1,5,"Saint Mary's",16,"Montana State",1,9,12.9,-12.1,0.5005,-0.799999999999997,-7.2,-0.800000000000001,-1.9,18.3,-6.2,-2.4,-4.8,-0.399999999999999,-10.5,-0.899999999999999,-0.200000000000003,-4.7,-6.4,-6.4,14
"1149",2024,1,5,"Saint Mary's",16,"Howard",0,8,11.3,-19.2,0.6285,1.1,-5.8,-5.4,0,5.6,-8.3,-13.9,-6.9,3.8,-7.2,-2,-1.6,-2.2,-4.2,-5.6,13.5
"1150",2024,1,5,"Saint Mary's",16,"Wagner",3,10,20.8,-11.3,0.6799,8.5,-3.3,0.0999999999999996,-0.300000000000001,9.5,-4.6,1.5,2.3,10.2,-7.3,3.9,2.5,-1.5,-12.2,0.800000000000004,13.1
"1151",2024,1,6,"BYU",6,"Texas Tech",0,0,3.09999999999999,0.599999999999994,0.0220999999999999,2.3,-1.1,-1.3,-1,2.6,-5.6,-9.3,5.5,6.5,-1.4,-1.7,-0.300000000000001,9.6,-4.9,2.59999999999999,-0.5
"1152",2024,1,6,"BYU",6,"South Carolina",0,-3,6.19999999999999,0.0999999999999943,0.0647,4.3,0,-0.300000000000001,1.1,-0.300000000000004,-3.3,-6.5,1.3,6.9,1.40000000000001,1.3,-1.8,9.7,2.9,6,-1.8
"1153",2024,1,6,"BYU",6,"Clemson",1,2,3.89999999999999,-0.299999999999997,0.0419999999999999,1.2,-0.700000000000003,0.299999999999999,2.4,5.1,-0.5,-5.3,0.900000000000002,3.6,1.1,-0.600000000000001,-2.2,10.5,-6.5,2.8,2
"1154",2024,1,6,"BYU",7,"Washington State",0,-1,7.8,2.40000000000001,0.0510999999999999,3,0.700000000000003,-0.900000000000002,0.0999999999999996,-0.100000000000001,-0.199999999999999,-6.4,-0.600000000000001,5.4,1.3,0.799999999999997,-0.199999999999999,18.7,2.6,4.09999999999999,1
"1155",2024,1,6,"BYU",7,"Florida",-2,-1,0.899999999999991,-0.299999999999997,0.0115999999999999,3.6,-0.799999999999997,-0.600000000000001,1.5,-4.7,-4.2,-13.3,-2.1,6.3,-0.799999999999997,0.599999999999994,-0.400000000000002,16.2,1.4,-2.59999999999999,-0.1
"1156",2024,1,6,"BYU",7,"Texas",1,3,1.59999999999999,0.700000000000003,0.00609999999999999,1.4,-1,-1.4,-2.6,2.3,-5.3,-5.1,-2.9,4.6,0.800000000000004,-1.3,-3,15.8,1.7,1.8,1.7
"1157",2024,1,6,"BYU",7,"Dayton",2,-1,3.19999999999999,-1.7,0.0519999999999999,-1.5,0.100000000000001,-0.600000000000001,0.300000000000001,5.9,-4.3,-11.9,10.3,4.3,0,-5.40000000000001,0.100000000000001,6.2,-6.3,5,0.3
"1158",2024,1,6,"BYU",8,"Florida Atlantic",0,-2,3.3,-4,0.0897,0.100000000000001,-1.7,-0.600000000000001,-0.5,-1,-4.5,-9.5,4.6,2,-1.09999999999999,-0.800000000000004,-1.8,11.9,-2.2,1.09999999999999,1.7
"1159",2024,1,6,"BYU",8,"Nebraska",0,0,4.89999999999999,3.40000000000001,0.00679999999999992,1.9,1.7,-0.700000000000001,-0.399999999999999,5,-5.3,-7.1,4.4,5.2,3,-1,-0.0999999999999979,6.2,-7.6,0.299999999999997,0.5
"1160",2024,1,6,"BYU",8,"Utah State",2,-4,6.5,-1.40000000000001,0.0922999999999999,1,-1.6,-0.5,-0.399999999999999,4.3,-0.699999999999999,-14.7,1.7,0.899999999999999,-4.9,2.7,2.8,17.3,-2.6,0.5,-0.4
"1161",2024,1,6,"BYU",8,"Mississippi State",-1,2,8,4.09999999999999,0.0295,3.4,0.299999999999997,-3.5,-2.2,-2.6,-2.9,-12.6,-0.299999999999997,4.6,-2,2.3,2.4,12.5,-7,1.8,2.1
"1162",2024,1,6,"BYU",9,"Northwestern",1,2,3.39999999999999,-0.200000000000003,0.0349999999999999,1.9,-3.6,1.9,-2.8,7.1,-3.5,-4.6,-7.3,8.3,-2.09999999999999,-4.6,-4.1,13.9,-2.8,5.3,1.4
"1163",2024,1,6,"BYU",9,"Texas A&M",-1,3,5.59999999999999,0.0999999999999943,0.0568,9.7,-2.1,1,-0.899999999999999,-9.1,-3.3,-12.9,0.900000000000002,11,-1.3,6.4,-2.1,12.6,-10.8,3.40000000000001,2.65
"1164",2024,1,6,"BYU",9,"TCU",0,2,6.09999999999999,1.90000000000001,0.0377,3.2,-2.3,-2.7,-4.8,-2.7,-3.9,-9.8,-3.6,6.8,-2.7,-0.800000000000004,-0.999999999999996,20.5,-1.1,-0.900000000000006,1.6
"1165",2024,1,6,"BYU",9,"Michigan State",0,4,7.89999999999999,5.7,0.00839999999999996,3.6,0,0.5,-2.7,2.9,-4,-4.6,-0.5,7.5,1.1,-1.1,-0.999999999999996,20.5,-7.2,3.7,2.69
"1166",2024,1,6,"BYU",10,"Drake",0,-5,5.8,-1.2,0.0783999999999999,0.200000000000003,-3,1.3,-1.4,8.6,2.6,-7.3,1.1,2.9,-3.7,-1.7,-1.2,11.1,-5.2,1.2,1.2
"1167",2024,1,6,"BYU",10,"Boise State",3,1,6.59999999999999,1.2,0.0529,3.5,-1.8,-1.3,-0.800000000000001,0.299999999999997,1.6,-10.8,-1,6.8,-3.9,0,1.2,10.9,-2.8,2.40000000000001,2
"1168",2024,1,6,"BYU",10,"Colorado",-1,-1,3.39999999999999,1,0.0200999999999999,-0.199999999999996,-1.3,-2.9,0.800000000000001,0.399999999999999,0.699999999999999,-10,4,4.4,-1.9,-4.6,-0.0999999999999979,20.3,-1.2,1.3,1.2
"1169",2024,1,6,"BYU",10,"Colorado State",1,-1,6.8,0.900000000000006,0.0607,0.5,-1.3,0.399999999999999,-0.899999999999999,8.5,-2.8,-7.3,0.300000000000001,0.399999999999999,-0.299999999999997,1.59999999999999,-2.2,12.4,0.100000000000001,3.2,1.4
"1170",2024,1,6,"BYU",10,"Virginia",0,0,16,7,0.092,5.8,1.8,2,-3.3,6.8,-3.4,0.199999999999999,6.4,11.2,1.6,-1.5,1.4,18,-5.8,9,1.7
"1171",2024,1,6,"BYU",10,"Nevada",1,-3,5.5,1,0.0435,1.8,-0.200000000000003,0.199999999999999,-1.3,5.3,-2.5,-20.9,-2.2,5.4,-0.899999999999999,-1.7,0.5,17.1,-6.9,2.2,0.2
"1172",2024,1,6,"BYU",11,"Duquesne",-1,-1,14.3,2.90000000000001,0.1455,5,0,-2.3,-3.5,2.9,-5.3,-7.8,-3.2,8.4,-0.199999999999996,0.899999999999999,0.100000000000001,11,-3.2,2.7,4.7
"1173",2024,1,6,"BYU",11,"North Carolina State",-3,1,6.59999999999999,-2.2,0.1086,4.4,-2.5,1.5,-1.9,4.2,-4.6,-7.2,0.200000000000003,7.9,-1.3,0.199999999999996,-3.1,17.2,-1.2,1.09999999999999,3.5
"1174",2024,1,6,"BYU",11,"Oregon",-1,0,7.3,-0.599999999999994,0.0918,3.3,-3.5,0.399999999999999,-1.9,4.1,-2.4,-7,-0.699999999999996,5.3,-3.4,1.2,-2.5,14,-2.1,1.90000000000001,1.5
"1175",2024,1,6,"BYU",11,"New Mexico",-1,-3,5.8,3.5,0.0139999999999999,4.1,0,1.3,-3.5,-0.600000000000001,-2.3,-7.8,-1.4,6.6,-1,1.4,1.2,20.9,-2.5,-3.8,1.2
"1176",2024,1,6,"BYU",12,"UAB",0,0,7.89999999999999,-7.3,0.2433,5,-3,-1.5,-0.100000000000001,-2.5,-6.3,-15.2,0.700000000000003,7.6,-2,1.7,-3.2,19.4,-2.6,1.3,5.6
"1177",2024,1,6,"BYU",12,"James Madison",0,-8,8.59999999999999,-1.40000000000001,0.1287,0.700000000000003,1.3,0.5,-3.8,0.799999999999997,-2.9,-8.9,-3,3.8,-0.599999999999994,-1.7,3.2,12.6,-1,-0.799999999999997,1.4
"1178",2024,1,6,"BYU",12,"McNeese State",4,-7,9.3,-2,0.1543,0.200000000000003,0.200000000000003,1,-7,0.699999999999996,-5.7,-15.3,-1.8,5.2,1.90000000000001,-4.6,-1.2,17.1,-14,3.7,2.2
"1179",2024,1,6,"BYU",12,"Grand Canyon",1,-6,9.5,-0.799999999999997,0.1334,3.1,2.1,-2.6,-3.9,-1.8,-4.9,-20,-2.7,5.7,3.8,0.399999999999999,-0.800000000000001,14.6,0.5,1,1.6
"1180",2024,1,6,"BYU",13,"Yale",4,1,10.8,-1.09999999999999,0.163,2.8,-1.7,1.1,0,4.4,0.699999999999999,-1.6,3.1,5.5,-0.599999999999994,0.199999999999996,-2.2,15.4,-7.3,4.40000000000001,5.4
"1181",2024,1,6,"BYU",13,"Vermont",1,-5,16.1,0.299999999999997,0.2474,3.3,1.3,1.4,0.9,10.4,1.4,-4.4,6.2,4.9,1.8,1.3,0.300000000000001,6.6,-2.4,5.7,4.1
"1182",2024,1,6,"BYU",13,"Samford",1,-6,8.89999999999999,-3.40000000000001,0.1752,-1.8,-2,-2.9,-5.7,2.6,-7.3,-11.1,-4.9,2.5,-1.3,-4.5,-2.1,9.8,-6,-3.59999999999999,2.83
"1183",2024,1,6,"BYU",13,"Charleston",0,-4,7.3,-6.2,0.2048,2.7,-2.6,0.899999999999999,-0.399999999999999,-0.700000000000003,-1.9,-1.6,3.8,5.4,-2.3,0,-2,3.6,-2.8,-1,4.5
"1184",2024,1,6,"BYU",14,"Morehead State",3,-3,13.9,-4.40000000000001,0.3178,0.700000000000003,2.3,-3.3,0.5,0.799999999999997,-1.7,-6,-0.600000000000001,2.4,2.8,-0.5,0.699999999999999,5.6,2.9,4.7,6.3
"1185",2024,1,6,"BYU",14,"Oakland",-1,0,12.8,-5.59999999999999,0.3214,3,-2.6,-1,-0.300000000000001,2.2,-3.9,-5.6,5.3,6.2,-2.3,-0.300000000000004,-2.1,9.90000000000001,-6.6,2.2,7.1
"1186",2024,1,6,"BYU",14,"Akron",1,-1,15.6,-2.59999999999999,0.3114,3.1,-0.600000000000001,-2,-0.600000000000001,3.3,-0.900000000000002,-8.3,3.1,3.2,-2.5,2.8,1.8,9.2,-2.7,3.3,7.4
"1187",2024,1,6,"BYU",14,"Colgate",0,-2,18.3,-2.8,0.3939,1.7,0.799999999999997,-1.1,-0.100000000000001,7.8,0.199999999999999,-2.3,7.6,4.7,-0.5,-0.900000000000006,1.9,12.4,-5.5,2.8,7
"1188",2024,1,6,"BYU",15,"South Dakota State",2,1,13,-5.40000000000001,0.3231,-0.199999999999996,-2.8,-1.2,-0.5,8.4,-0.600000000000001,-5.1,4.7,2.1,-0.799999999999997,-1.40000000000001,-3.4,10.5,-13,1.09999999999999,10.3
"1189",2024,1,6,"BYU",15,"Western Kentucky",3,1,15.4,-2.8,0.3129,3.2,-0.299999999999997,-3.1,-2.6,4.3,-2,-7.6,-1.3,5.9,-0.0999999999999943,0.399999999999999,-0.400000000000002,19.7,-6,-6.09999999999999,9.5
"1190",2024,1,6,"BYU",15,"Saint Peter's",2,4,23.8,-1.2,0.5029,10.1,1.4,-4.4,-4.3,-2.3,-4.7,-12.8,-10.2,15.6,1.8,0.899999999999999,0.300000000000001,19.6,-0.399999999999999,5,11.7
"1191",2024,1,6,"BYU",15,"Long Beach State",0,2,15.2,-9,0.4754,6.2,-3.2,-1.9,-2.5,-0.5,-4.9,-12.8,-0.5,8.3,-1.8,3.5,-3.3,22.4,-9.5,-2.40000000000001,10.9
"1192",2024,1,6,"BYU",16,"Stetson",2,1,12.3,-15,0.5508,1.7,-4,-0.600000000000001,2.5,5.3,-6.5,-6.4,6.2,5.5,-4,-1.7,-2.7,8.90000000000001,-3.3,3,9.7
"1193",2024,1,6,"BYU",16,"Longwood",2,2,16.6,-5.8,0.4299,5.7,-3.3,-2.8,-3.6,-3.90000000000001,-0.800000000000001,-14.2,-4,9.4,-2.7,0.599999999999994,-2.8,22.4,-5.4,2.2,11.5
"1194",2024,1,6,"BYU",16,"Grambling State",2,3,22.9,-7,0.6262,6.9,-1.1,-5.3,-3,4.7,-8,-14.3,-1.8,11,-0.199999999999996,0.699999999999996,-1.9,20.9,0.700000000000003,4.09999999999999,10.9
"1195",2024,1,6,"BYU",16,"Montana State",2,6,17.7,-6.8,0.4874,1.2,-4.3,-1.6,-2.6,12.1,-3.9,-5.4,-4.9,4.6,-5.9,-1.6,-0.800000000000001,9.3,-1.3,0.5,15.5
"1196",2024,1,6,"BYU",16,"Howard",1,5,16.1,-13.9,0.6154,3.1,-2.9,-6.2,-0.699999999999999,-0.600000000000001,-6,-16.9,-7,8.8,-2.59999999999999,-2.7,-2.2,11.8,0.899999999999999,1.3,15
"1197",2024,1,6,"BYU",16,"Wagner",4,7,25.6,-6,0.6668,10.5,-0.399999999999999,-0.700000000000001,-1,3.3,-2.3,-1.5,2.2,15.2,-2.7,3.2,1.9,12.5,-7.1,7.7,14.6
"1198",2024,1,6,"Texas Tech",6,"South Carolina",0,-3,3.09999999999999,-0.5,0.0426000000000001,2,1.1,1,2.1,-2.9,2.3,2.8,-4.2,0.399999999999999,2.8,3,-1.5,0.100000000000001,7.8,3.40000000000001,-1.3
"1199",2024,1,6,"Texas Tech",6,"Clemson",1,2,0.799999999999997,-0.899999999999991,0.0199,-1.1,0.399999999999999,1.6,3.4,2.5,5.1,4,-4.6,-2.9,2.5,1.1,-1.9,0.899999999999999,-1.6,0.200000000000003,2.5
"1200",2024,1,6,"Texas Tech",7,"Washington State",0,-1,4.7,1.80000000000001,0.029,0.699999999999996,1.8,0.399999999999999,1.1,-2.7,5.4,2.9,-6.1,-1.1,2.7,2.5,0.100000000000001,9.1,7.5,1.5,1.5
"1201",2024,1,6,"Texas Tech",7,"Florida",-2,-1,-2.2,-0.899999999999991,-0.0105,1.3,0.300000000000004,0.699999999999999,2.5,-7.3,1.4,-4,-7.6,-0.200000000000003,0.600000000000001,2.3,-0.100000000000001,6.6,6.3,-5.19999999999999,0.4
"1202",2024,1,6,"Texas Tech",7,"Texas",1,3,-1.5,0.100000000000009,-0.0159999999999999,-0.900000000000006,0.100000000000001,-0.100000000000001,-1.6,-0.300000000000001,0.300000000000001,4.2,-8.4,-1.9,2.2,0.399999999999999,-2.7,6.2,6.6,-0.799999999999997,2.2
"1203",2024,1,6,"Texas Tech",7,"Dayton",2,-1,0.0999999999999943,-2.3,0.0299,-3.8,1.2,0.699999999999999,1.3,3.3,1.3,-2.6,4.8,-2.2,1.4,-3.7,0.400000000000002,-3.4,-1.4,2.40000000000001,0.8
"1204",2024,1,6,"Texas Tech",8,"Florida Atlantic",0,-2,0.200000000000003,-4.59999999999999,0.0676000000000001,-2.2,-0.600000000000001,0.699999999999999,0.5,-3.6,1.1,-0.199999999999996,-0.899999999999999,-4.5,0.300000000000004,0.899999999999999,-1.5,2.3,2.7,-1.5,2.2
"1205",2024,1,6,"Texas Tech",8,"Nebraska",0,0,1.8,2.80000000000001,-0.0153,-0.400000000000006,2.8,0.6,0.600000000000001,2.4,0.300000000000001,2.2,-1.1,-1.3,4.4,0.700000000000003,0.200000000000003,-3.4,-2.7,-2.3,1
"1206",2024,1,6,"Texas Tech",8,"Utah State",2,-4,3.40000000000001,-2,0.0702,-1.3,-0.5,0.800000000000001,0.600000000000001,1.7,4.9,-5.4,-3.8,-5.6,-3.5,4.4,3.1,7.7,2.3,-2.09999999999999,0.1
"1207",2024,1,6,"Texas Tech",8,"Mississippi State",-1,2,4.90000000000001,3.5,0.00740000000000007,1.09999999999999,1.4,-2.2,-1.2,-5.2,2.7,-3.3,-5.8,-1.9,-0.600000000000001,4,2.7,2.9,-2.1,-0.799999999999997,2.6
"1208",2024,1,6,"Texas Tech",9,"Northwestern",1,2,0.299999999999997,-0.799999999999997,0.0129,-0.400000000000006,-2.5,3.2,-1.8,4.5,2.1,4.7,-12.8,1.8,-0.699999999999996,-2.9,-3.8,4.3,2.1,2.7,1.9
"1209",2024,1,6,"Texas Tech",9,"Texas A&M",-1,3,2.5,-0.5,0.0347000000000001,7.4,-1,2.3,0.100000000000001,-11.7,2.3,-3.6,-4.6,4.5,0.100000000000001,8.1,-1.8,3,-5.9,0.800000000000011,3.15
"1210",2024,1,6,"Texas Tech",9,"TCU",0,2,3,1.30000000000001,0.0156000000000001,0.899999999999999,-1.2,-1.4,-3.8,-5.3,1.7,-0.5,-9.1,0.299999999999997,-1.3,0.899999999999999,-0.699999999999996,10.9,3.8,-3.5,2.1
"1211",2024,1,6,"Texas Tech",9,"Michigan State",0,4,4.8,5.10000000000001,-0.0136999999999999,1.3,1.1,1.8,-1.7,0.300000000000001,1.6,4.7,-6,1,2.5,0.600000000000001,-0.699999999999996,10.9,-2.3,1.10000000000001,3.19
"1212",2024,1,6,"Texas Tech",10,"Drake",0,-5,2.7,-1.8,0.0563,-2.1,-1.9,2.6,-0.399999999999999,6,8.2,2,-4.4,-3.6,-2.3,0,-0.899999999999999,1.5,-0.299999999999997,-1.39999999999999,1.7
"1213",2024,1,6,"Texas Tech",10,"Boise State",3,1,3.5,0.600000000000009,0.0308,1.2,-0.699999999999996,0,0.199999999999999,-2.3,7.2,-1.5,-6.5,0.299999999999997,-2.5,1.7,1.5,1.3,2.1,-0.199999999999989,2.5
"1214",2024,1,6,"Texas Tech",10,"Colorado",-1,-1,0.299999999999997,0.400000000000006,-0.002,-2.5,-0.199999999999996,-1.6,1.8,-2.2,6.3,-0.699999999999996,-1.5,-2.1,-0.5,-2.9,0.200000000000003,10.7,3.7,-1.3,1.7
"1215",2024,1,6,"Texas Tech",10,"Colorado State",1,-1,3.7,0.300000000000011,0.0386000000000001,-1.8,-0.199999999999996,1.7,0.100000000000001,5.9,2.8,2,-5.2,-6.1,1.1,3.3,-1.9,2.8,5,0.600000000000009,1.9
"1216",2024,1,6,"Texas Tech",10,"Virginia",0,0,12.9,6.40000000000001,0.0699000000000001,3.5,2.9,3.3,-2.3,4.2,2.2,9.5,0.900000000000002,4.7,3,0.200000000000003,1.7,8.4,-0.899999999999999,6.40000000000001,2.2
"1217",2024,1,6,"Texas Tech",10,"Nevada",1,-3,2.40000000000001,0.400000000000006,0.0214000000000001,-0.5,0.899999999999999,1.5,-0.300000000000001,2.7,3.1,-11.6,-7.7,-1.1,0.5,0,0.800000000000001,7.5,-2,-0.399999999999991,0.7
"1218",2024,1,6,"Texas Tech",11,"Duquesne",-1,-1,11.2,2.30000000000001,0.1234,2.7,1.1,-1,-2.5,0.300000000000001,0.300000000000001,1.5,-8.7,1.9,1.2,2.6,0.400000000000002,1.4,1.7,0.100000000000009,5.2
"1219",2024,1,6,"Texas Tech",11,"North Carolina State",-3,1,3.5,-2.8,0.0865,2.09999999999999,-1.4,2.8,-0.899999999999999,1.6,1,2.1,-5.3,1.4,0.100000000000001,1.9,-2.8,7.6,3.7,-1.5,4
"1220",2024,1,6,"Texas Tech",11,"Oregon",-1,0,4.2,-1.19999999999999,0.0697000000000001,1,-2.4,1.7,-0.899999999999999,1.5,3.2,2.3,-6.2,-1.2,-2,2.9,-2.2,4.4,2.8,-0.699999999999989,2
